ID,CIUDAD,DEPARTAMENTO,PAIS,FECHA_PRIMER_CONTACTO,DISTRITO,ETAPA_BEBE,HIJOS
6177893,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2017-10-06,ATLANTICO,aventurero,1
6442339,POPAYAN,CAUCA,COLOMBIA,2018-07-24,PACIFICO,explorador,1
6479957,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-08-09,ANTIOQUIA,N/A,0
6453480,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-06-13,ANTIOQUIA,N/A,0
6203134,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2017-10-06,ATLANTICO,aventurero,1
6189254,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-11-16,CUNDI-BOY,aventurero,1
6423055,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-04-18,CUNDI-BOY,N/A,0
6462020,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-06-26,CUNDI-BOY,N/A,0
6077693,LORICA,CORDOBA,COLOMBIA,2017-05-12,ATLANTICO,36 o mayor,1
6206974,IBAGUE,TOLIMA,COLOMBIA,2017-10-10,CENTRO,N/A,0
6481196,COROZAL,SUCRE,COLOMBIA,2019-06-23,ATLANTICO,N/A,0
6481855,IBAGUE,TOLIMA,COLOMBIA,2018-08-17,CENTRO,N/A,0
6415527,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-04-06,CUNDI-BOY,N/A,0
6479735,CALI,VALLE DEL CAUCA,COLOMBIA,2018-08-09,PACIFICO,N/A,0
6471960,VALLEDUPAR,CESAR,COLOMBIA,2019-04-04,ATLANTICO,acostadito,1
6453715,GARZON,HUILA,COLOMBIA,2019-08-17,CENTRO,recien nacido,1
6411087,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-03-28,ANTIOQUIA,N/A,0
6182752,VIJES,VALLE DEL CAUCA,COLOMBIA,2017-09-11,PACIFICO,N/A,0
6201792,BARRANQUILLA,ATLANTICO,COLOMBIA,2019-08-03,ATLANTICO,embarazada,1
6321232,LA DORADA,CALDAS,COLOMBIA,2018-02-07,EJE CAFETERO,N/A,0
6437472,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-07-12,CUNDI-BOY,explorador,1
6253832,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-12-28,ANTIOQUIA,N/A,0
6236072,YOPAL,CASANARE,COLOMBIA,2017-11-21,LLANOS,aventurero,1
6431672,COPACABANA,ANTIOQUIA,COLOMBIA,2018-07-04,ANTIOQUIA,N/A,0
6409832,BARRANQUILLA,ATLANTICO,COLOMBIA,2018-05-01,ATLANTICO,aventurero,1
6213552,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-10-24,CUNDI-BOY,N/A,0
6262254,ITAGUI,ANTIOQUIA,COLOMBIA,2018-02-17,ANTIOQUIA,N/A,0
5782712,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-05-10,CUNDI-BOY,36 o mayor,1
5786592,CALI,VALLE DEL CAUCA,COLOMBIA,2017-03-22,PACIFICO,aventurero,1
6444067,SOACHA,CUNDINAMARCA,COLOMBIA,2019-05-22,CUNDI-BOY,acostadito,1
6444427,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-02-22,CUNDI-BOY,explorador,1
6254434,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-03-17,ANTIOQUIA,explorador,1
6103513,BUCARAMANGA,SANTANDER,COLOMBIA,2018-11-29,SANTANDERES,aventurero,1
6132193,SOGAMOSO,BOYACA,COLOMBIA,2017-07-11,CUNDI-BOY,N/A,0
6410454,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-03-27,ANTIOQUIA,N/A,0
6465027,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-08-09,ANTIOQUIA,aventurero,1
6420094,TULUA,VALLE DEL CAUCA,COLOMBIA,2018-10-27,PACIFICO,explorador,1
6179773,BUCARAMANGA,SANTANDER,COLOMBIA,2018-07-23,SANTANDERES,explorador,1
6227453,CALI,VALLE DEL CAUCA,COLOMBIA,2018-05-08,PACIFICO,aventurero,1
6231053,MANIZALES,CALDAS,COLOMBIA,2019-09-23,EJE CAFETERO,N/A,0
6202473,SABANETA,ANTIOQUIA,COLOMBIA,2018-09-10,ANTIOQUIA,explorador,1
6203153,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2017-10-06,ATLANTICO,aventurero,1
6213273,BUCARAMANGA,SANTANDER,COLOMBIA,2018-07-24,SANTANDERES,36 o mayor,1
6476039,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-06-09,CUNDI-BOY,aventurero,1
6487054,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-10-02,CUNDI-BOY,explorador,1
6002052,MEDELLIN,ANTIOQUIA,COLOMBIA,2017-01-31,ANTIOQUIA,36 o mayor,1
6008172,GIRARDOTA,ANTIOQUIA,COLOMBIA,2017-02-09,ANTIOQUIA,N/A,0
6413533,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-04-03,CUNDI-BOY,N/A,0
6001452,NEIVA,HUILA,COLOMBIA,2019-06-13,CENTRO,embarazada,1
5988792,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-08-14,CUNDI-BOY,explorador,1
6402872,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-11-19,CUNDI-BOY,N/A,0
6405753,CALI,VALLE DEL CAUCA,COLOMBIA,2019-02-11,PACIFICO,explorador,1
6425433,PASTO,NARI?O,COLOMBIA,2018-04-23,PACIFICO,aventurero,1
6422273,IBAGUE,TOLIMA,COLOMBIA,2019-07-28,CENTRO,N/A,0
6410013,QUIBDO,CHOCO,COLOMBIA,2019-08-30,ANTIOQUIA,recien nacido,1
5987892,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2017-01-10,CUNDI-BOY,N/A,0
6321573,SANTA ELENA,ANTIOQUIA,COLOMBIA,2018-02-08,ANTIOQUIA,N/A,0
6477699,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-04-01,ANTIOQUIA,acostadito,1
6318013,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2018-08-17,ATLANTICO,explorador,1
5998972,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2017-06-22,ATLANTICO,N/A,0
5996772,MANIZALES,CALDAS,COLOMBIA,2018-08-28,EJE CAFETERO,explorador,1
6143112,BUCARAMANGA,SANTANDER,COLOMBIA,2018-11-25,SANTANDERES,N/A,0
6215892,ITAGUI,ANTIOQUIA,COLOMBIA,2019-08-21,ANTIOQUIA,N/A,0
6057092,MONTELIBANO,CORDOBA,COLOMBIA,2019-01-17,ATLANTICO,N/A,0
6480219,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-08-10,ANTIOQUIA,N/A,0
6457473,ARAUCA,ARAUCA,COLOMBIA,2019-08-24,LLANOS,N/A,0
6469893,CALI,VALLE DEL CAUCA,COLOMBIA,2019-04-12,PACIFICO,acostadito,1
6507465,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2018-09-24,ATLANTICO,N/A,0
6512397,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-10-03,CUNDI-BOY,N/A,0
6513883,POPAYAN,CAUCA,COLOMBIA,2018-11-19,PACIFICO,aventurero,1
6512082,LA DORADA,CALDAS,COLOMBIA,2018-10-22,EJE CAFETERO,explorador,1
6492123,JAMUNDI,VALLE DEL CAUCA,COLOMBIA,2018-08-31,PACIFICO,N/A,0
6503265,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-10-12,ANTIOQUIA,explorador,1
6506314,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-09-21,CUNDI-BOY,N/A,0
6506440,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-09-21,ANTIOQUIA,N/A,0
6506518,BARRANQUILLA,ATLANTICO,COLOMBIA,2019-04-24,ATLANTICO,aventurero,1
6492948,NEIVA,HUILA,COLOMBIA,2019-01-17,CENTRO,N/A,0
6493669,BARRANQUILLA,ATLANTICO,COLOMBIA,2018-09-03,ATLANTICO,aventurero,1
6497393,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-09-11,CUNDI-BOY,aventurero,1
6497410,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-09-11,CUNDI-BOY,N/A,0
6501778,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-03-22,CUNDI-BOY,acostadito,1
6513285,VALLEDUPAR,CESAR,COLOMBIA,2018-10-23,ATLANTICO,explorador,1
6511374,CALI,VALLE DEL CAUCA,COLOMBIA,2019-08-09,PACIFICO,aventurero,1
6513282,VALLEDUPAR,CESAR,COLOMBIA,2018-10-23,ATLANTICO,explorador,1
6498006,SANTA MARTA,MAGDALENA,COLOMBIA,2018-10-23,ATLANTICO,36 o mayor,1
6493478,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-09-03,CUNDI-BOY,explorador,1
6511259,RIOSUCIO,CALDAS,COLOMBIA,2018-10-01,EJE CAFETERO,N/A,0
6511279,BUCARAMANGA,SANTANDER,COLOMBIA,2018-10-01,SANTANDERES,N/A,0
6511390,PALMIRA,VALLE DEL CAUCA,COLOMBIA,2019-10-04,PACIFICO,recien nacido,1
6505076,PRADERA,VALLE DEL CAUCA,COLOMBIA,2018-09-19,PACIFICO,N/A,0
6512262,BUCARAMANGA,SANTANDER,COLOMBIA,2019-08-29,SANTANDERES,N/A,0
6495261,BARRANQUILLA,ATLANTICO,COLOMBIA,2018-10-09,ATLANTICO,aventurero,1
6496146,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2018-12-05,ATLANTICO,N/A,0
6516441,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-10-10,CUNDI-BOY,N/A,0
6513223,VALLEDUPAR,CESAR,COLOMBIA,2018-10-23,ATLANTICO,explorador,1
6514997,NEIVA,HUILA,COLOMBIA,2018-10-08,CENTRO,explorador,1
6494280,MANIZALES,CALDAS,COLOMBIA,2018-09-04,EJE CAFETERO,N/A,0
6515826,FLANDES,TOLIMA,COLOMBIA,2018-10-09,CENTRO,N/A,0
6503919,GALAPA,ATLANTICO,COLOMBIA,2018-11-08,ATLANTICO,explorador,1
6514409,FACATATIVA,CUNDINAMARCA,COLOMBIA,2019-10-09,CUNDI-BOY,N/A,0
6505349,MANZANARES,CALDAS,COLOMBIA,2018-09-23,EJE CAFETERO,explorador,1
6521989,BARRANCABERMEJA,SANTANDER,COLOMBIA,2018-12-18,SANTANDERES,N/A,0
6517479,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2019-07-05,ATLANTICO,N/A,0
6526570,MANIZALES,CALDAS,COLOMBIA,2018-11-04,EJE CAFETERO,N/A,0
6521790,BARRANQUILLA,ATLANTICO,COLOMBIA,2018-10-19,ATLANTICO,N/A,0
6517653,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-10-12,ANTIOQUIA,N/A,0
6526331,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-08-15,CUNDI-BOY,aventurero,1
6545542,CUCUTA,NORTE DE SANTANDER,COLOMBIA,2018-11-19,SANTANDERES,N/A,0
6541541,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-02-25,CUNDI-BOY,explorador,1
6541558,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-02-25,CUNDI-BOY,explorador,1
6528284,IBAGUE,TOLIMA,COLOMBIA,2018-10-30,CENTRO,N/A,0
6530100,CUCUTA,NORTE DE SANTANDER,COLOMBIA,2018-11-01,SANTANDERES,N/A,0
6530715,EL RETEN,MAGDALENA,COLOMBIA,2018-11-02,ATLANTICO,N/A,0
6530783,MAGANGUE,BOLIVAR,COLOMBIA,2018-11-02,ATLANTICO,aventurero,1
6530800,JAMUNDI,VALLE DEL CAUCA,COLOMBIA,2018-11-02,PACIFICO,N/A,0
6530801,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-11-02,CUNDI-BOY,N/A,0
6537229,CALDAS,ANTIOQUIA,COLOMBIA,2018-11-09,ANTIOQUIA,N/A,0
6545385,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-11-19,ANTIOQUIA,N/A,0
6520111,RETIRO,ANTIOQUIA,COLOMBIA,2018-10-16,ANTIOQUIA,N/A,0
6529715,CALI,VALLE DEL CAUCA,COLOMBIA,2018-11-01,PACIFICO,N/A,0
6545333,TAURAMENA,CASANARE,COLOMBIA,2018-11-19,LLANOS,explorador,1
6549459,PEREIRA,RISARALDA,COLOMBIA,2019-06-05,EJE CAFETERO,explorador,1
6535262,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-04-03,CUNDI-BOY,N/A,0
6525792,CUCUTA,NORTE DE SANTANDER,COLOMBIA,2018-12-11,SANTANDERES,explorador,1
6517523,NEIVA,HUILA,COLOMBIA,2018-10-12,CENTRO,N/A,0
6517575,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-10-12,CUNDI-BOY,N/A,0
6536879,IBAGUE,TOLIMA,COLOMBIA,2018-11-09,CENTRO,N/A,0
6536965,CALI,VALLE DEL CAUCA,COLOMBIA,2018-11-09,PACIFICO,N/A,0
6540057,MANIZALES,CALDAS,COLOMBIA,2018-11-13,EJE CAFETERO,N/A,0
6525454,ENVIGADO,ANTIOQUIA,COLOMBIA,2018-10-24,ANTIOQUIA,N/A,0
6570547,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2018-12-28,ATLANTICO,explorador,1
6642324,PASTO,NARI?O,COLOMBIA,2019-03-07,PACIFICO,N/A,0
6554633,BUCARAMANGA,SANTANDER,COLOMBIA,2018-11-30,SANTANDERES,N/A,0
6566970,RIONEGRO,ANTIOQUIA,COLOMBIA,2018-12-12,ANTIOQUIA,explorador,1
6645191,BELLO,ANTIOQUIA,COLOMBIA,2019-08-10,ANTIOQUIA,embarazada,1
6640322,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-01-09,CUNDI-BOY,N/A,0
6640656,ARMENIA,QUINDIO,COLOMBIA,2019-01-09,EJE CAFETERO,N/A,0
6566347,BELLO,ANTIOQUIA,COLOMBIA,2018-12-12,ANTIOQUIA,N/A,0
6629148,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-03-08,CUNDI-BOY,explorador,1
6647248,VALLEDUPAR,CESAR,COLOMBIA,2019-03-18,ATLANTICO,explorador,1
6648132,CHAPARRAL,TOLIMA,COLOMBIA,2019-10-18,CENTRO,recien nacido,1
6554881,MANIZALES,CALDAS,COLOMBIA,2019-09-11,EJE CAFETERO,explorador,1
6554920,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-11-30,ANTIOQUIA,N/A,0
6586909,BARRANQUILLA,ATLANTICO,COLOMBIA,2019-02-09,ATLANTICO,acostadito,1
6555705,MANIZALES,CALDAS,COLOMBIA,2019-05-23,EJE CAFETERO,36 o mayor,1
6557030,PASTO,NARI?O,COLOMBIA,2018-12-05,PACIFICO,explorador,1
6552150,VILLAVICENCIO,META,COLOMBIA,2018-11-27,LLANOS,N/A,0
6593848,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2018-12-17,CUNDI-BOY,N/A,0
6639369,LEBRIJA,SANTANDER,COLOMBIA,2019-01-07,SANTANDERES,explorador,1
6558000,PEREIRA,RISARALDA,COLOMBIA,2019-07-14,EJE CAFETERO,acostadito,1
6570967,MEDELLIN,ANTIOQUIA,COLOMBIA,2018-12-13,ANTIOQUIA,N/A,0
6631136,SUBA,CUNDINAMARCA,COLOMBIA,2018-12-27,CUNDI-BOY,N/A,0
6553256,CALI,VALLE DEL CAUCA,COLOMBIA,2018-11-28,PACIFICO,N/A,0
6562773,ARMENIA,QUINDIO,COLOMBIA,2019-03-12,EJE CAFETERO,explorador,1
6562774,ARMENIA,QUINDIO,COLOMBIA,2019-02-25,EJE CAFETERO,explorador,1
6553819,CALI,VALLE DEL CAUCA,COLOMBIA,2018-11-29,PACIFICO,N/A,0
6640197,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2019-04-17,ATLANTICO,acostadito,1
6740629,NEIVA,HUILA,COLOMBIA,2019-04-26,CENTRO,explorador,1
6658973,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-02-01,CUNDI-BOY,N/A,0
6657352,DOSQUEBRADAS,RISARALDA,COLOMBIA,2019-02-25,EJE CAFETERO,explorador,1
6656352,BUCARAMANGA,SANTANDER,COLOMBIA,2019-01-28,SANTANDERES,explorador,1
6654779,NEIVA,HUILA,COLOMBIA,2019-01-25,CENTRO,N/A,0
6715010,CALI,VALLE DEL CAUCA,COLOMBIA,2019-02-12,PACIFICO,N/A,0
6654168,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-01-24,CUNDI-BOY,N/A,0
6697148,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-05-22,CUNDI-BOY,aventurero,1
6717687,ROLDANILLO,VALLE DEL CAUCA,COLOMBIA,2019-02-14,PACIFICO,N/A,0
6686428,CUCUTA,NORTE DE SANTANDER,COLOMBIA,2019-10-05,SANTANDERES,embarazada,1
6744948,RIOSUCIO,CALDAS,COLOMBIA,2019-04-18,EJE CAFETERO,N/A,0
6711387,CUCUTA,NORTE DE SANTANDER,COLOMBIA,2019-02-11,SANTANDERES,N/A,0
7004727,BELLO,ANTIOQUIA,COLOMBIA,2019-03-26,ANTIOQUIA,N/A,0
6957551,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-03-19,CUNDI-BOY,N/A,0
7006447,CUCUTA,NORTE DE SANTANDER,COLOMBIA,2019-05-04,SANTANDERES,recien nacido,1
6808708,PASTO,NARI?O,COLOMBIA,2019-02-28,PACIFICO,N/A,0
6960967,PASTO,NARI?O,COLOMBIA,2019-03-20,PACIFICO,36 o mayor,1
6840869,GIRARDOT,CUNDINAMARCA,COLOMBIA,2019-03-05,CUNDI-BOY,N/A,0
6870769,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-03-09,CUNDI-BOY,N/A,0
6848287,CALI,VALLE DEL CAUCA,COLOMBIA,2019-03-06,PACIFICO,N/A,0
6883287,JAMUNDI,VALLE DEL CAUCA,COLOMBIA,2019-03-11,PACIFICO,N/A,0
6800067,POPAYAN,CAUCA,COLOMBIA,2019-02-27,PACIFICO,N/A,0
6825507,POPAYAN,CAUCA,COLOMBIA,2019-05-19,PACIFICO,N/A,0
6912527,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA,COLOMBIA,2019-03-13,ANTIOQUIA,N/A,0
6858527,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-03-07,CUNDI-BOY,N/A,0
7002513,PASTO,NARI?O,COLOMBIA,2019-03-26,PACIFICO,N/A,0
6805430,PITALITO,HUILA,COLOMBIA,2019-02-28,CENTRO,N/A,0
6851767,BARRANQUILLA,ATLANTICO,COLOMBIA,2019-03-06,ATLANTICO,N/A,0
7010107,BARRANQUILLA,ATLANTICO,COLOMBIA,2019-04-17,ATLANTICO,explorador,1
6997468,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2019-04-17,ATLANTICO,explorador,1
6997987,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2019-04-17,ATLANTICO,aventurero,1
6998067,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2019-04-24,ATLANTICO,aventurero,1
6998087,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2019-04-17,ATLANTICO,aventurero,1
6931508,CUNDAY,TOLIMA,COLOMBIA,2019-07-09,CENTRO,explorador,1
7031687,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-03-29,CUNDI-BOY,N/A,0
7025067,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-03-28,CUNDI-BOY,N/A,0
6899067,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-03-12,CUNDI-BOY,aventurero,1
7044827,MONTERIA,CORDOBA,COLOMBIA,2019-07-13,ATLANTICO,explorador,1
7050427,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2019-04-01,ATLANTICO,N/A,0
7055027,SABANALARGA,ATLANTICO,COLOMBIA,2019-04-02,ATLANTICO,N/A,0
7059607,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-04-03,CUNDI-BOY,N/A,0
7060348,SOLEDAD,ATLANTICO,COLOMBIA,2019-04-03,ATLANTICO,explorador,1
7062368,BUCARAMANGA,SANTANDER,COLOMBIA,2019-04-03,SANTANDERES,N/A,0
7077468,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-08-09,CUNDI-BOY,recien nacido,1
7232547,BARRANQUILLA,ATLANTICO,COLOMBIA,2019-04-29,ATLANTICO,explorador,1
7242748,TULUA,VALLE DEL CAUCA,COLOMBIA,2019-04-30,PACIFICO,N/A,0
7284208,ITAGUI,ANTIOQUIA,COLOMBIA,2019-05-08,ANTIOQUIA,N/A,0
7283827,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-08-31,ANTIOQUIA,embarazada,1
7134107,COROZAL,SUCRE,COLOMBIA,2019-04-15,ATLANTICO,N/A,0
7095027,GIRARDOTA,ANTIOQUIA,COLOMBIA,2019-04-09,ANTIOQUIA,explorador,1
7106527,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-04-11,ANTIOQUIA,N/A,0
7106888,ENVIGADO,ANTIOQUIA,COLOMBIA,2019-04-11,ANTIOQUIA,N/A,0
7234468,LA DORADA,CALDAS,COLOMBIA,2019-04-29,EJE CAFETERO,explorador,1
7218269,QUIBDO,CHOCO,COLOMBIA,2019-05-31,ANTIOQUIA,acostadito,1
7087928,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-04-08,CUNDI-BOY,N/A,0
7182249,SANTANDER DE QUILICHAO,CAUCA,COLOMBIA,2019-04-22,PACIFICO,N/A,0
7526248,TUNJA,BOYACA,COLOMBIA,2019-06-17,CUNDI-BOY,N/A,0
7370187,RIOHACHA,LA GUAJIRA,COLOMBIA,2019-05-22,ATLANTICO,N/A,0
7505527,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2019-08-13,ATLANTICO,explorador,1
7326129,MALAGA,SANTANDER,COLOMBIA,2019-05-16,SANTANDERES,N/A,0
7513387,SANTA MARTA,MAGDALENA,COLOMBIA,2019-08-13,ATLANTICO,explorador,1
7307007,PASTO,NARI?O,COLOMBIA,2019-05-13,PACIFICO,N/A,0
7510087,SOGAMOSO,BOYACA,COLOMBIA,2019-06-13,CUNDI-BOY,N/A,0
7391208,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-06-28,CUNDI-BOY,acostadito,1
7399287,ARAUCA,ARAUCA,COLOMBIA,2019-05-29,LLANOS,aventurero,1
7347268,TURBACO,BOLIVAR,COLOMBIA,2019-05-23,ATLANTICO,explorador,1
7386527,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-05-24,CUNDI-BOY,N/A,0
7307388,FLORENCIA,CAQUETA,COLOMBIA,2019-05-13,LLANOS,N/A,0
7699927,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-07-22,CUNDI-BOY,acostadito,1
7648847,BARRANQUILLA,ATLANTICO,COLOMBIA,2019-07-08,ATLANTICO,acostadito,1
7808327,SAN JOSE DEL GUAVIARE,GUAVIARE,COLOMBIA,2019-07-30,ATLANTICO,N/A,0
7660327,PUEBLO BELLO,CESAR,COLOMBIA,2019-07-08,ATLANTICO,N/A,0
7776248,TUNJA,BOYACA,COLOMBIA,2019-07-25,CUNDI-BOY,N/A,0
7820567,TUTA,BOYACA,COLOMBIA,2019-08-01,CUNDI-BOY,N/A,0
7669447,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2019-08-27,ATLANTICO,recien nacido,1
7706667,VALLEDUPAR,CESAR,COLOMBIA,2019-07-15,ATLANTICO,N/A,0
7618168,CALI,VALLE DEL CAUCA,COLOMBIA,2019-07-18,PACIFICO,aventurero,1
7713047,BUCARAMANGA,SANTANDER,COLOMBIA,2019-07-16,SANTANDERES,N/A,0
7640107,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-07-04,ANTIOQUIA,N/A,0
7780951,BARRANQUILLA,ATLANTICO,COLOMBIA,2019-07-26,ATLANTICO,N/A,0
7782888,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-07-26,CUNDI-BOY,N/A,0
7726248,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-08-01,ANTIOQUIA,N/A,0
7644650,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-07-05,ANTIOQUIA,N/A,0
8058287,LA MERCED,CALDAS,COLOMBIA,2019-09-05,EJE CAFETERO,N/A,0
7849230,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-08-06,CUNDI-BOY,N/A,0
8024808,ARMENIA,QUINDIO,COLOMBIA,2019-09-28,EJE CAFETERO,recien nacido,1
7984247,CARTAGENA DE INDIAS,BOLIVAR,COLOMBIA,2019-09-18,ATLANTICO,aventurero,1
8051309,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-09-04,CUNDI-BOY,N/A,0
7868287,CUCUTA,NORTE DE SANTANDER,COLOMBIA,2019-08-09,SANTANDERES,N/A,0
8099207,IBAGUE,TOLIMA,COLOMBIA,2019-09-11,CENTRO,N/A,0
8091908,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-09-13,CUNDI-BOY,N/A,0
7958407,BUCARAMANGA,SANTANDER,COLOMBIA,2019-08-22,SANTANDERES,acostadito,1
7922448,ITAGUI,ANTIOQUIA,COLOMBIA,2019-08-16,ANTIOQUIA,N/A,0
7894927,TUNJA,BOYACA,COLOMBIA,2019-08-13,CUNDI-BOY,N/A,0
8104371,MADRID,CUNDINAMARCA,COLOMBIA,2019-10-03,CUNDI-BOY,embarazada,1
8140282,FLORENCIA,CAQUETA,COLOMBIA,2019-10-09,LLANOS,N/A,0
8140411,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-10-09,CUNDI-BOY,N/A,0
8115121,SOGAMOSO,BOYACA,COLOMBIA,2019-09-16,CUNDI-BOY,N/A,0
8139885,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-10-08,CUNDI-BOY,N/A,0
8119908,NEIVA,HUILA,COLOMBIA,2019-09-25,CENTRO,N/A,0
8127207,MEDELLIN,ANTIOQUIA,COLOMBIA,2019-09-30,ANTIOQUIA,N/A,0
8121519,LA ESTRELLA,ANTIOQUIA,COLOMBIA,2019-09-27,ANTIOQUIA,N/A,0
8136489,BARRANQUILLA,ATLANTICO,COLOMBIA,2019-10-02,ATLANTICO,N/A,0
8113482,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-09-13,CUNDI-BOY,N/A,0
8119958,EL ROBLE,SUCRE,COLOMBIA,2019-09-25,ATLANTICO,N/A,0
8120184,SOACHA,CUNDINAMARCA,COLOMBIA,2019-09-25,CUNDI-BOY,N/A,0
8117043,JAMUNDI,VALLE DEL CAUCA,COLOMBIA,2019-09-19,PACIFICO,N/A,0
8121298,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-09-27,CUNDI-BOY,N/A,0
8113120,MANIZALES,CALDAS,COLOMBIA,2019-09-13,EJE CAFETERO,N/A,0
8113270,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-09-13,CUNDI-BOY,N/A,0
8121319,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-09-27,CUNDI-BOY,N/A,0
8117548,BOGOTA D.C.,CUNDINAMARCA,COLOMBIA,2019-09-20,CUNDI-BOY,N/A,0
